Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth_all,7,quant_x,0.02530671845002521,-0.06685358022997519,"(0.0339794767812101, 0.00304564462116775, -0.10935601281418598, -0.0804335412804984, -0.105398413884958, -0.125827048437349, 0.0310718393268938, -0.0340077966493951, -0.11383394582131, -0.16777600414132698)",-
Growth_all,7,bio_x,0.02478190058292961,0.0623576214428753,"(-0.0322557199847654, 0.00162935441161322, 0.06683205364287301, 0.13242370504109, 0.14165357944823, 0.0667012712852707, 0.0227585632219288, 0.0341241975871302, 0.100469778371361, 0.0892394314040215)",+
Growth_all,7,tentat_y,0.02453949597603077,0.04954962696388131,"(0.079925822209389, 0.11733063319725201, 0.0520077159563499, 0.0670306204056775, 0.124609477761844, -0.0109131932076544, 0.0376635310461632, -0.0181552478908634, 0.0623459846155528, -0.0163490744548975)",+
Growth_all,7,median_posts_length,0.024470875081095113,0.05105465496080793,"(-0.0464940979157285, -0.0607608413126625, 0.0387862935091428, 0.0453086344571779, -0.0174760237363175, 0.09894420551598199, 0.0415248001190041, 0.041957040381391995, 0.204742214510394, 0.16401432407969502)",+
Growth_all,7,swear_y,0.02436898331845074,-0.08911462857128861,"(-0.0089003683653313, -0.0510725146709479, -0.0841915649955121, -0.0828138928381894, -0.10503341390095301, -0.0700298764095089, -0.0864022211414827, -0.0935346340910027, -0.175878709244553, -0.13328909005540499)",-
Growth_all,7,median_replies,0.02371093873101634,0.04960964046485428,"(0.148812030478654, 0.0807499664930986, 0.0594962526264462, 0.0438376381215047, 0.0389612339935835, 0.0381034186637825, -0.0136314365205851, 0.0372311524527127, -0.00551937716968585, 0.0680555255090315)",+
Growth_all,7,leisure_y,0.023170762431942694,0.02568658647117688,"(-0.0364584754769401, -0.0350082002870888, -0.0712455946908845, -0.0627302312171169, -0.0708526813053563, -0.0354271797637595, 0.165235155473137, 0.08764078913772501, 0.147323518144456, 0.16838876469759698)",+
Growth_all,7,differ_y,0.02313830192137266,0.021354582625636217,"(-0.0375356419090803, -0.0125833319234987, 0.0667372568907717, 0.11734052137202698, 0.0763042741872019, 0.10486019236852301, 0.0696776740599042, 0.0851646763395199, -0.0913972810584426, -0.16502251407056398)",+
Growth_all,7,power_y,0.02297168620783841,-0.05693390883640258,"(-0.0207277934479629, -0.0329051967316354, -0.0252449712057336, -0.04811613266176, -0.176720952050124, -0.0933821328746603, -0.0942290493202204, -0.0458231558863542, -0.0651112827142955, 0.0329215785287206)",-
Growth_all,7,median_len_comemnts,0.022818616908904066,0.027532826490245566,"(-0.0382126620889564, -0.0418323765189108, -0.0862139632606519, -0.0196705700091834, 0.15362895764955803, 0.0256738424474249, 0.0499328699119953, 0.126599834471327, 0.0783232092258526, 0.0270991230740003)",+
Growth_all,7,median_title_length,0.02266095572689494,0.06643513181757629,"(0.0450125196168285, 0.0151416607584888, -0.0425924145891436, -0.017167811230486, 0.0422215009901662, 0.0828906652815227, 0.0686428325467573, 0.146642385247047, 0.154492408313323, 0.169067571241259)",+
Growth_all,7,shehe_x,0.0226550532064188,0.05155799500743653,"(-0.0285385796823311, 0.0357709750059269, 0.0675787063381892, -0.0665272506667319, -0.0740496107850238, 0.0637635830576427, 0.0678537222571843, 0.11840138095629199, 0.13923039951184302, 0.19209662408137398)",+
