Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Retention,7,quant_x,0.014359079465720449,-0.00037352057835677714,"(0.00819577956178178, -0.0246094680316973, 0.0162677005433703, 0.124636414205764, 0.0562394693429586, 0.0200754631523524, 0.0047288260494792395, -0.0695532151584528, -0.0526297002277748, -0.0870864752213492)",-
Retention,7,discrep_x,0.014286091519004923,0.03962338785321759,"(0.0167795514596019, 0.0890313959154839, 0.0064388069890283, 0.0179897959828338, 0.0993363247444098, 0.0514973305834609, 0.035237144129683, 0.0743599212220312, 0.005003746321486279, 0.000559861184156898)",+
Retention,7,density_parents,0.014183893154532884,0.046959101174804355,"(-0.00394831470061605, 0.0363205592362772, 0.0484811193956108, 0.0541706043408079, 0.0448735417310243, 0.0561236461513675, 0.0700857244380977, 0.128194801493133, 0.0190348865309617, 0.0162544431313795)",+
Retention,7,focusfuture_x,0.014011046148727307,-0.04192596579387514,"(-0.00761511499712708, -0.00604959469662476, 0.0063375726650771605, -0.0559278754117385, -0.0151344596160858, -0.0485709007379181, -0.0597170918394974, -0.0611169853449662, -0.108439091107955, -0.0630261168519157)",-
Retention,7,see_x,0.013873545726830156,0.0026072856529701905,"(0.0290017977365561, 0.0189170091470293, 0.105593747228526, -0.00240948160076736, -0.0381266250943798, 0.024046367228668, 0.0200976869826622, -0.0614277605449062, -0.012489989467271003, -0.0571298950864153)",+
Retention,7,adverb_x,0.01374816545723273,-0.033775938794663424,"(-0.0460953226078448, -0.000607132405751041, 0.0443538520701164, -0.0297964349090624, -0.0178959971261075, -0.0334703092874728, 0.000893900266009301, -0.10231883691090599, -0.083316389323502, -0.0695067177121134)",-
Retention,7,home_y,0.01366887808941503,-0.03185992394769471,"(-0.028344995995323998, 0.00964947538334145, -0.0102958016634787, -0.0848735950192486, -0.0831779852699375, -0.00923613490200322, -0.0248619421959911, -0.127490638582787, 0.0025270348480300004, 0.0375053439204515)",-
Retention,7,interrog_x,0.013646358455272432,-0.021978606139343698,"(-0.0677455890574876, -0.00807443022603261, -0.0887664036364372, -0.00534707092429926, -0.0161425265563224, 0.0144191494157183, 0.0165711926930035, -0.0369656693450487, 0.0117833917715862, -0.0395181055281172)",-
Retention,7,relig_y,0.013563404023575925,-0.038648109173249644,"(-0.0350095859745508, -0.000522662908223456, -0.0520368568668461, -0.00517125814613675, 0.00884983220406416, -0.0254608999654184, -0.0305371599761236, -0.0733508084392527, -0.0751356738075132, -0.0981060178524956)",-
Retention,7,health_x,0.013358095217701557,0.033765774299281195,"(-0.0337252365744826, 0.0168980221562146, 0.0512548318706217, 0.0379329116750479, 0.0769686539199016, 0.016567995489712, 0.028983396624471, 0.0158679313665872, 0.0958051813736991, 0.0311040550910394)",+
