Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth_1year,7,female_x,0.015068077310900239,0.04046537246289819,"(0.0897314707614032, 0.007626342648955209, -0.0115991670037979, 0.10426972997207001, 0.0632864425715245, 0.0431806545523135, 0.0360305199733084, 0.0290773057590482, 0.054904676482212006, -0.0118542510880552)",+
Growth_1year,7,prep_x,0.01503294762392316,0.0364383298371626,"(0.00854512303433636, -0.0660522983639698, -0.0300992839331693, -0.0031017290250312, 0.112473873309937, 0.0684846460867537, 0.07133701679775299, 0.0664987153377152, 0.147607934117138, -0.0113106989898369)",+
Growth_1year,7,readability_test,0.014923463856651695,-0.01934024393747492,"(-0.0160320240498881, 0.0463974589989386, 0.0443081253647687, -0.0502766696361393, -0.11861092602489098, -0.116141216416597, -0.0240474732889065, -0.0862845503845318, 0.0779609153856753, 0.0493239206768219)",-
Growth_1year,7,space_x,0.014910004859865008,-0.054066454586547186,"(0.0155881987584065, -0.0156596743441515, -0.0829160125206087, -0.10526463779666001, -0.0706486087329966, 0.0105820459512808, -0.0297766978921362, -0.0409183159593978, -0.0979068101219003, -0.12374403320730802)",-
Growth_1year,7,transitivity,0.014783900448187426,-0.035987374378993846,"(0.0487546191143711, -0.0204380987578844, -0.0160653597377501, -0.04467035719754099, -0.0429769000563855, 0.0359937161322053, -0.0476435819920392, -0.15711270476273903, -0.10482037623530499, -0.0108947002968706)",-
Growth_1year,7,parents_bigger_than01,0.014632625377178951,-0.02456167048557813,"(-0.0377554976135714, 0.0557716014716587, 0.0682275435172141, -0.0253532369884462, 0.0075514779954166, 0.00929691504298421, -0.0331027405898096, -0.0995306708739766, -0.155317566507616, -0.0354045303096351)",-
Growth_1year,7,family_x,0.014607214496799095,-0.029587892242884568,"(-0.0432110336299965, -0.00254563107887897, 0.0463446415922403, 0.0323482209299417, -0.00603514691317704, -0.149658538393963, -0.053607879999644004, -0.0142442707197963, 0.00805873595132516, -0.113328020166897)",-
Growth_1year,7,space_y,0.01450777382940166,-0.011285991552408873,"(0.00698265238111696, 0.0285551227615206, 0.0183341037918894, 0.0955680370886866, 0.0512174106572023, -0.0803358257812443, -0.0136756016539627, -0.0897558301398182, -0.154748950701499, 0.0249989660720196)",-
Growth_1year,7,body_y,0.014442536411322846,-0.05065435603921072,"(0.007356716558258241, 0.0372137043981155, -0.0108310933192864, -0.0325452755178309, -0.0982272453598435, -0.11069275320385902, -0.0980107225160744, -0.0918714630146679, -0.0482204599707195, -0.0607149684461993)",-
Growth_1year,7,focuspresent_y,0.014421156141422486,0.005921863758748586,"(-0.0776284074150737, -0.0285284511776513, -0.0476957878018126, -0.0582338938287755, 0.00134484097009054, -0.0467889480387791, 0.0703692948139126, 0.0655269172692358, 0.0961168405326961, 0.08473623226364299)",+
