Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth 2 years,7,transitivity,0.015138038725083857,-0.035709163616542625,"(0.0364723523495721, -0.00344163510018577, 0.0524752811056983, 0.0061162462384397, -0.0157042812160175, 0.014294491977168, -0.10286805587472901, -0.0665047924022421, -0.109498601302405, -0.168432641940725)",-
Growth 2 years,7,auxverb_y,0.014950834212286528,0.012838489355326735,"(0.0115354227714262, 0.0156041589679395, 0.163871770049845, -0.0175083656276543, 0.0226917283719084, -0.00697663966330578, -0.0610210470003872, 0.0453859233133694, 0.0306571044070318, -0.0758551620369057)",+
Growth 2 years,7,certain_y,0.014944922536222194,-0.04492523532468777,"(-0.0133680172211515, -0.0682064804585454, -0.06493375073258001, -0.0321701895911957, -0.027461112104011, 0.0653199449502821, 0.0035976630112716703, -0.056633868001276996, -0.0599088027408419, -0.195487740358829)",-
Growth 2 years,7,compare_y,0.01494431582641086,0.04816180791361927,"(-0.0466028465431792, -0.0332270538348665, 0.064133566410192, 0.0567640325205336, 0.0572605987618273, 0.0548889703062201, 0.0658872133312863, 0.0533992024099312, 0.0701539133862239, 0.13896048238802403)",+
Growth 2 years,7,feel_y,0.014868792102751442,0.04227783711004498,"(0.0170371987812882, 0.0862338267457125, 0.0550886275519035, 0.0808899492542932, 0.0481121529145211, 0.0120579555939049, 0.00470595744686928, 0.0363491707245833, 0.0396306593343491, 0.0426728727530247)",+
Growth 2 years,7,negate_y,0.014865450136277599,-0.03371475602686815,"(0.00255296397234927, -0.00854720842352993, -0.122394091591426, -0.0523221368987892, -0.0524360882209033, -0.0767603763601521, 0.00881023607473424, 0.0522609729123337, 0.007447718381808359, -0.0957595501151066)",-
Growth 2 years,7,tentat_y,0.014834109414834049,0.04180053148142572,"(0.0724011157299632, 0.0703252727791392, 0.0640820868353556, 0.0400668072283944, 0.0149667086766927, -0.032531269008447, 0.0522110053210067, 0.0288745097460031, 0.0453066819682734, 0.0623023955378759)",+
Growth 2 years,7,assent_y,0.014750393529957653,-0.04829744968432686,"(-0.0550622073386325, 0.017544053499266004, 0.0059131279510434105, -0.0550275020813879, -0.0804811789778366, -0.0642126704145524, 0.000171247236747625, -0.0682954058189274, -0.0622933457104899, -0.121230615188499)",-
Growth 2 years,7,parents_size_avg,0.014163216890281254,-0.04880292642998589,"(-0.015697096982066002, 0.007346724044684679, -0.0962359987526233, 0.00650371372890641, -0.0454077642601266, -0.0340683775338001, -0.0884674022230532, -0.09243066860871699, -0.0458679268996501, -0.0837044668134137)",-
Growth 2 years,7,see_y,0.014034950450200317,-0.038786109165035706,"(0.00191742221188612, 0.0374636074553388, 0.0355551580807683, -0.00228462655168682, -0.0227917141018318, -0.00806761591343609, -0.0440906694090306, -0.069539487255082, -0.15051738412537, -0.165505782041913)",-
Growth 2 years,7,focuspast_x,0.013950840421939786,0.0526312890795379,"(0.0334239035305547, 0.0548644527015752, 0.0720258661265038, 0.073112929003942, 0.035937710404015, 0.0224016213205586, 0.04200706757316101, 0.0485731757965009, 0.0773495178121584, 0.0666166465264094)",+
Growth 2 years,7,drives_x,0.013857888935919915,0.04524845441951422,"(0.0276179147471213, -0.0204574049727632, 0.11439558491879301, 0.00139657984746349, -0.00198709787887239, 0.0845552968794325, 0.0190526048116034, -0.0025703881469747, 0.0815313684423218, 0.148950085547017)",+
Growth 2 years,7,risk_x,0.013652960782657226,-0.035785408967800456,"(0.0012742442896827, 0.0483457817001953, 0.0215224700115205, -0.00191069755327882, -0.0350031452191024, -0.106504993066976, -0.075415387137932, 0.00674558768462115, -0.12893050152600802, -0.08797744886072699)",-
Growth 2 years,7,home_x,0.013647151677925028,-0.022812935934820193,"(0.0197818661477775, 0.0490559300154738, -0.0294624287481774, -0.101547717062517, -0.0410191564325158, -0.0251469466179778, -0.0064954022466423705, -0.0491340217678323, 0.00656982571766054, -0.0507313083534511)",-
